lbpene,lbpent,dissim,homogen,ener,corre,gabor_ene,gabor_ent,cat
0.911149474808022,,0.047778647191792735,0.9784621696928548,0.8756513830977263,0.9797144082405895,0.9953591715329959,,4
0.9132393841920076,,0.049984785254738304,0.9783112180861421,0.8802696903316868,0.9877269706124161,0.9941950127283733,,4
0.9109171277905688,,0.05141279777430012,0.9780330525382308,0.8822625140997614,0.9897279028421386,0.9932763107864944,,4
0.9164811770403826,,0.041474308815858105,0.980441294849435,0.8864845005498759,0.9611711818256409,0.9966146918120206,,4
0.9113101417376672,,0.050221700573813255,0.9782333333528866,0.8816150875731597,0.9875761079141351,0.9942360832873685,,4
0.9161667165073347,,0.04268170752912537,0.9798347742140202,0.8828105554046701,0.960289664159899,0.9966536652482587,,4
0.9099954941219754,,0.05307989914797426,0.9774534221085235,0.8763278683025044,0.9903787625298278,0.9931658543033365,,4
0.9133872375417639,,0.050002173535037386,0.9787457124600077,0.8814551802915607,0.9899417367427671,0.9941709860460258,,4
0.9106670439519999,,0.050984611371935315,0.9780416379830216,0.8756067403512741,0.9888789125332058,0.9936264611656284,,4
0.9153609108701164,,0.043035993740219096,0.9796538698003762,0.8823898133447622,0.9602027481835774,0.9967293971497337,,4
0.9117903383066625,,0.05104981742305685,0.9781970826965303,0.8783598634958691,0.9898059842853886,0.993520359300684,,4
0.9095655865045241,,0.05300708572422187,0.9774743285493287,0.8751579311499686,0.990414634754662,0.993135607799483,,4
0.9132950452145234,,0.04915014780038254,0.9784980109615266,0.8765076113341671,0.9863337044228803,0.9944697696167745,,4
0.9167320883550762,,0.04418470700747695,0.9800583541178199,0.8858031413136176,0.977545790328478,0.9958956869619864,,4
0.916518052729854,,0.04002999478351591,0.9802851520609047,0.8806157885984011,0.898577246161294,0.9975896260956186,,4
0.9149715708767926,,0.041761215440792906,0.9798262436565046,0.8794599589706785,0.9410211289575379,0.9972838315021845,,4
0.9122726349818853,,0.04645713788906278,0.9785779033553128,0.8723062644891356,0.9724409647267538,0.9962615680859414,,4
0.9109098989368956,,0.04872848200312989,0.9782335149554839,0.8761429767024742,0.9823149049941723,0.9950842600269081,,4
0.918294449290523,,0.03859328812380455,0.9807768214223614,0.88661274659326,0.8340541814253176,0.9979188368055554,,4
0.9108542695504647,,0.050273865414710475,0.9779582454799415,0.8779974960962952,0.9861139813597701,0.9945086663752425,,4
0.9146811212421934,,0.0428784124500087,0.9797354873807167,0.8750765569102805,0.9608123918943472,0.9968851950209817,,4
0.9175486538851704,,0.041915536428447225,0.9802088567467261,0.8864558581306464,0.9605045070198088,0.9967553559833103,,4
