lbpene,lbpent,dissim,homogen,ener,corre,gabor_ene,gabor_ent,cat
0.9187067958172458,,0.0378716744913928,0.9810648148148149,0.8814927174885191,0.8161201024630755,0.9989783869637383,,1
0.9197365161566086,,0.036981611893583725,0.9815113675882454,0.8867301568566094,0.8094141896029976,0.9990087383152526,,1
0.9154142980834585,,0.0406885758998435,0.9796576682316119,0.8774837770616027,0.8062110252811148,0.9986424158261147,,1
0.9169798903053189,,0.039246435402538686,0.9803804773082941,0.8810607906163643,0.806787488388363,0.999036922539605,,1
0.9175588760870474,,0.03725330377325683,0.9813740001738829,0.884812407508011,0.812264273469296,0.9986619207335108,,1
0.9184177657421724,,0.03864545296470179,0.9806787949921753,0.8802141601087056,0.8125849422359227,0.9988396496831635,,1
0.9177300096087986,,0.03876173708920187,0.9806193488089027,0.8822249954262991,0.8083199588335229,0.9991561722955586,,1
0.916838682464317,,0.03803142931664058,0.9809855894627022,0.8815982453073308,0.8135169821227201,0.9986315799312826,,1
0.9177720809818786,,0.03829334028864545,0.9808533298556773,0.8817129455258869,0.8121247657686813,0.9990997979081708,,1
0.9185878733929291,,0.03810315597287428,0.9809501608415927,0.8829459863915915,0.8113959964309,0.99875294867857,,1
0.9135639436604064,,0.04097113545470353,0.9795161711006782,0.8756262534540968,0.8081644922903056,0.9988613261116874,,1
0.9187726378170059,,0.03802490871152843,0.9809895018257693,0.8807341047346446,0.815059419027589,0.9989523722542657,,1
0.9152890094639343,,0.03951269344461833,0.9802449573987132,0.875146922668029,0.8174940324164659,0.9988548231336805,,1
0.9167724843672765,,0.03866175447748217,0.9806708615892888,0.882443120423958,0.8096439854122033,0.998878667593591,,1
0.9178656593770156,,0.038699791340636405,0.9806501043296819,0.8789875459235349,0.8163554272020376,0.9988960093769026,,1
0.9184056211612842,,0.03875521648408972,0.9806247826464962,0.882975735411909,0.8074517140317368,0.9985383960959351,,1
0.9164234143598579,,0.03959528777603895,0.9802082246565815,0.8792044570058996,0.8083432213051815,0.9986012400521171,,1
0.9168731358327983,,0.039681142410015656,0.9801600808555033,0.8794132567725397,0.8083624288152707,0.9986055742640554,,1
0.9165371317427836,,0.03916710137367414,0.9804171013736741,0.8769293857983214,0.8161653243668232,0.9987811256785453,,1
0.9162864989292475,,0.03882368283776735,0.9805890279951313,0.8768261968174897,0.8184406645265553,0.9992277289873288,,1
0.9174915353421812,,0.039075812902103976,0.9804620935489481,0.880999283315866,0.8087881963354921,0.9988743321948581,,1
0.9156761045644312,,0.03954094940010433,0.9802319161884888,0.8745762499173485,0.817736509915604,0.9988960093769026,,1
0.9178569303230002,,0.03873239436619719,0.980634237523909,0.8867872763076932,0.798297383595846,0.9989371973202552,,1
0.9167819335348814,,0.03852047470005216,0.9807397626499739,0.8802700490902019,0.8133180908481965,0.9989111836845492,,1
0.9179036384794448,,0.03893344635715528,0.9805363197704748,0.8795349677857521,0.8125389151119125,0.9987117683410645,,1
0.9188363551316439,,0.03781950965049557,0.9810902451747521,0.8807307458372825,0.8162367305049556,0.9989437008351454,,1
0.9183479220873043,,0.03802056164145366,0.9809925447748219,0.8802011919427688,0.8165142542387182,0.9988179737255896,,1
0.916355959152881,,0.039112762997739525,0.9804484002782125,0.8776555493368852,0.8146130545261486,0.9986575862766784,,1
0.9189727960327524,,0.037640193009911324,0.9811812076160668,0.8812116040869751,0.8165487951090151,0.9989762190453799,,1
0.9165309724077765,,0.03857589984350548,0.980713136845766,0.8778758060255928,0.819904042668054,0.9990390905898294,,1
0.9192494214658384,,0.03675230394713963,0.9816238480264302,0.8876864518015369,0.8090071849437671,0.9989415329921392,,1
