lbpene,lbpent,dissim,homogen,ener,corre,gabor_ene,gabor_ent,cat
0.905519656478034,,0.04502043122935141,0.9775047817770823,0.8712323333185508,0.9343407208691425,0.9870703633838231,,6
0.9084480586181453,,0.04526169361850113,0.9773858894105372,0.8705245839775502,0.9222839408537477,0.9989848907470704,,6
0.9149041785063566,,0.03997891671013737,0.9800244522691708,0.880919391732821,0.8842263991856693,0.995414209069146,,6
0.9062952562308606,,0.04479655712050077,0.9776367153538517,0.8706893469023599,0.9414609771256837,0.9991713417995123,,6
0.9057658501330716,,0.04507259607024865,0.9774819596591897,0.8683606692729405,0.9277598317882724,0.9988960069891847,,6
0.9033209727722923,,0.045940923317683874,0.9770547513475917,0.869556564670351,0.9467763482258529,0.9825763702392578,,6
0.9087597011613258,,0.043605459920013905,0.9782107459572248,0.8741226567806368,0.928159094266129,0.9987897904666854,,6
0.9071586735737177,,0.044449878282037905,0.9777939706138062,0.868281787138715,0.9367535320255641,0.9989523633062104,,6
0.9115696825262941,,0.04134498348113372,0.9793327247435228,0.8793519429760439,0.9193217847128172,0.9989133456218391,,6
0.9035237552313156,,0.046048513302034424,0.9770003042949053,0.8676587730758887,0.9361563726197328,0.9861540632483399,,6
0.9136944561711063,,0.03966592766475396,0.9801737741262389,0.8828429184613578,0.9077617284105316,0.9930301028805015,,6
0.9103913492249853,,0.042438271604938266,0.9787858633281169,0.8773002690328396,0.915916474382984,0.9988071320592622,,6
0.9122071049866853,,0.04136671883150756,0.979334246218049,0.8762682924020347,0.9089031840367144,0.9988114697421038,,6
0.8987335371464859,,0.049279473135106944,0.975379825247783,0.8662933186109161,0.9522282741003132,0.9782602527783242,,6
0.8987073037441866,,0.04875673795861589,0.9756468440271258,0.8638751370181583,0.9508942821853694,0.9794176800009644,,6
0.91035557995078,,0.0422480872891671,0.9788931272822119,0.8781569148488416,0.9285233110644363,0.9891309001027804,,6
0.9068196050384898,,0.04455529473135107,0.9777488697617805,0.8681265588249198,0.9340221227220139,0.9988396397555316,,6
0.9055772457711491,,0.04461506694487915,0.9777002912536951,0.8686198792257216,0.9384325023148998,0.9858010471014329,,6
0.9020090743076653,,0.047889497478699354,0.9760832898626327,0.86486155938921,0.9427180334231214,0.9989111801594864,,6
0.9060686364397591,,0.044661797948182924,0.9776851851851852,0.8663766396118922,0.9287594395854079,0.9987247588640379,,6
0.9122502766526775,,0.04125369500956356,0.9793794557468266,0.8784007507089661,0.9064026313870003,0.9989393651538425,,6
0.9015002291714703,,0.04626912710832899,0.9768860850286907,0.8645685914556681,0.9469978105260416,0.9826104827127338,,6
0.9033645963456894,,0.04593874978264649,0.9770475786819685,0.8664249855284084,0.9326152742574435,0.9873574197298216,,6
0.9089322339210982,,0.043295731177186575,0.9783686532776907,0.8735533905582993,0.9240549692285468,0.9989610437487377,,6
0.9079076255680603,,0.04383259433142062,0.9780987002260476,0.8703326549934107,0.9317251913802892,0.9985209833875116,,6
0.9000745381508344,,0.04880998956703182,0.975634128847157,0.8613152450240655,0.945815087462616,0.9990954595942555,,6
0.8998893385451519,,0.04794057555207789,0.976054707876891,0.8654618286543024,0.950511469280761,0.9991063024826992,,6
0.9039536240142069,,0.04725591201530169,0.9763900843331594,0.8708226517379858,0.9487045643614681,0.9991605053112832,,6
0.903027941357648,,0.046263693270735526,0.9768820639888716,0.8677207831337057,0.9411599656298953,0.9988179698967639,,6
0.901210276005592,,0.046800556424969574,0.9766190662493479,0.8668689421035283,0.9378172499938894,0.9989241869349539,,6
0.9074292461018503,,0.044405320813771514,0.9778155972874284,0.871395287904897,0.9214108067225438,0.9988613116158378,,6
0.9058986193362576,,0.04520518170752913,0.9774071900539036,0.8684421127093717,0.9299356590221741,0.9988851659233188,,6
0.9121617390620855,,0.04163841071118067,0.979192097026604,0.8762140269481975,0.9078534304475513,0.998952367742562,,6
0.9060120905040223,,0.04548339419231438,0.9772832985567728,0.8702909910821994,0.937215432545179,0.9859315411626557,,6
0.9006544136918622,,0.047743870631194577,0.9761550165188662,0.8648285663123607,0.9502924077236011,0.9802191408157348,,6
0.9057472852330151,,0.045889845244305345,0.9770852895148671,0.8685611755883651,0.9353803472933253,0.9989371773142873,,6
0.9129116327827359,,0.04102764736567554,0.9794892192662146,0.8785410936443965,0.9108813538636029,0.9989567079920827,,6
0.9085789725079949,,0.045100852025734654,0.9774637019648756,0.8730364477386563,0.9348979483826413,0.9990477547186393,,6
0.9081341214097576,,0.043842375239088856,0.978092505651191,0.8725969551623612,0.9237246662712768,0.9899017690234713,,6
0.9021349301279327,,0.046976612762997735,0.9765369066249348,0.867941655715102,0.9449363980114058,0.9822544931505932,,6
0.9004562152415146,,0.047885150408624594,0.9760869848721961,0.867290274903963,0.9471409349857074,0.9990347503403089,,6
0.9065760841605104,,0.04498891497130934,0.9775253216831856,0.8731392287665454,0.9370356644638906,0.9857112089180651,,6
0.9105254274486024,,0.04211767518692401,0.9789507259607024,0.8733622109380605,0.9170344102084276,0.9988244764634122,,6
0.903043434088907,,0.04636476264997392,0.9768332681272822,0.8677582287430825,0.9388828497289115,0.9847855043411256,,6
0.8992649629310325,,0.04834811337158755,0.9758396365849419,0.8637245011988834,0.947616563334519,0.9812171178841298,,6
0.9097923226909873,,0.042216571031125014,0.9789014953921058,0.873122291602243,0.9245394778911695,0.9903766169041763,,6
0.9033569743285945,,0.04600504260128674,0.9770135628586332,0.8688469222499611,0.9429740608019372,0.984093406867981,,6
0.90041791518647,,0.04824378368979308,0.9759096244131457,0.8641195444967638,0.9420408262853865,0.9986445815498446,,6
0.9001199649669506,,0.0481122848200313,0.9759747217875153,0.8637324963967864,0.9503499683401769,0.9987247683419123,,6
0.9015399101916654,,0.047028777603894976,0.9765058250739002,0.8661120859322892,0.9435009866650953,0.9988895025771342,,6
0.897065907871576,,0.04989675708572422,0.9750683576769258,0.8628587395217593,0.9484961801537651,0.979489932825536,,6
0.9079926292278149,,0.044203182055294735,0.9779275343418536,0.8700708333938973,0.9309376154596798,0.9883885200500488,,6
0.9077576084655009,,0.0457811684924361,0.9771259346200661,0.870717562091158,0.9276297442466502,0.9884378515196435,,6
0.9034470235471372,,0.04650060858981047,0.9767792557816031,0.8678912944253071,0.945051355296887,0.9990087361724288,,6
0.9123879901273751,,0.0403886280646844,0.9798265519040168,0.879407384721701,0.9070321223332953,0.9987117683410645,,6
0.8990892951070527,,0.048209007129194924,0.9759124500086941,0.858973215225841,0.9420524703823024,0.9989437008351454,,6
0.9094440283221962,,0.04358807163971483,0.9782194400973744,0.873639436238034,0.9273656418405053,0.9990390885129387,,6
0.9049929609133873,,0.045291036341505816,0.9773827377847332,0.8678312267628707,0.9408886121382634,0.9852407636854383,,6
0.9003532881630792,,0.04795252999478351,0.9760667709963485,0.8662335230750152,0.9483584851286074,0.9986662508858576,,6
0.9058203091397696,,0.045334507042253516,0.977352960354721,0.8696408257194361,0.9396756225205699,0.9850825742462535,,6
0.9056566770435851,,0.044688967136150226,0.9776709485306903,0.8753603204211161,0.9382969075949745,0.9986250710452044,,6
0.9142704337744064,,0.04075812902103982,0.979631803164667,0.8819607526040166,0.9185971365704247,0.9913592717700532,,6
0.910522851640207,,0.042561076334550516,0.9787411971830986,0.8767924086185767,0.9189848832927257,0.9909742635185335,,6
0.9108912965962918,,0.041632976873587205,0.9791950312989045,0.874882441305799,0.9107878972299778,0.9991041342864801,,6
0.9105544485869232,,0.0425773778473309,0.9787206572769953,0.8753144187742083,0.9256563624119581,0.9988873324665021,,6
0.9046139471054078,,0.04453355938097722,0.977736915319075,0.8674105106585611,0.9353114850154369,0.9987789581887516,,6
0.901260748279242,,0.04770257346548426,0.9761730568596766,0.862729471898832,0.9460778249714471,0.9989176800645428,,6
0.9097360995116058,,0.0427338723700226,0.9786424100156494,0.8777569325246772,0.9185536580543966,0.998969713090967,,6
0.9099752789273674,,0.043190314727873415,0.9784104938271606,0.8712443690998498,0.9250786693095164,0.9900994153081635,,6
0.9001957679065657,,0.04793622848200313,0.9760473178577639,0.8672767102476767,0.9427432035381661,0.9990152328656045,,6
0.9064485091315375,,0.04447378716744914,0.9777874500086942,0.8672392373124064,0.9289864840201135,0.9883584934187524,,6
0.9102913598613974,,0.042333941923143804,0.9788558511563206,0.8790012353906848,0.9304076688138723,0.9889119895746679,,6
0.9047205771881858,,0.045935489480090415,0.9770444270561641,0.8697485819906138,0.9413309027690707,0.9844564827836588,,6
0.9045229334772369,,0.04619740045209529,0.9769252086593635,0.8683967475426688,0.9414415508106487,0.9842663848876954,,6
0.9014333717487477,,0.04692336115458181,0.9765685315597288,0.8653423063940543,0.9436153017988821,0.9834572845482532,,6
0.9033487156220424,,0.04668535906798817,0.9766684054946966,0.8684329107932067,0.9470312171529576,0.982386641610699,,6
0.9043094869660742,,0.04612241349330551,0.9769509650495566,0.8708065028001525,0.9415019122469322,0.9846359352417933,,6
0.9077165070663263,,0.04524756564075813,0.9773933881064162,0.8709652485311785,0.9334647572665604,0.9874495527479383,,6
0.8977956823348998,,0.04874695705094766,0.975661515388628,0.8610783985954269,0.9533258010597339,0.9788971956064672,,6
0.9019065680609809,,0.047362415232133546,0.9763342244826987,0.8629445068154317,0.9423744757102086,0.9988851707270117,,6
0.9104461424815803,,0.0426491045035646,0.9786908798469832,0.8763300432510462,0.9221639355290984,0.9903615729461481,,6
0.9091076372405628,,0.042671926621457135,0.9786818596765778,0.8694084759685293,0.9156847167098664,0.9988786603739233,,6
0.9123659863436664,,0.04103525473830639,0.9794945444270561,0.8743124136915142,0.9063960320430791,0.9933577112292067,,6
0.9056402469870486,,0.0454964354025387,0.977272213528082,0.8689778484718937,0.9357643939314649,0.9989827228145833,,6
0.908688463472437,,0.04374239262736915,0.9781488002086594,0.8718296304753298,0.9197325465403158,0.9988764986744634,,6
0.9121581238711319,,0.04162102243088158,0.97919709615719,0.8773872428067129,0.8968239357975331,0.9986315799312826,,6
0.9124785503834855,,0.041453660233002954,0.9792829507911668,0.8776084239374996,0.9055756992626748,0.99319389345381,,6
0.8989462571367804,,0.04934793948878457,0.975355590332116,0.8625624577427827,0.9492777412122924,0.9988439799485385,,6
0.9078199985833816,,0.04330551208485481,0.9783648495913755,0.87330003773221,0.9265690365179211,0.998813638590589,,6
0.9068173617468941,,0.04407820379064511,0.9779771996174578,0.870782469873927,0.9365621397778409,0.9869868330213758,,6
0.9117611431592776,,0.042193748913232486,0.9789183402886453,0.875964422494086,0.8913986249341782,0.9988613163724357,,6
0.9015338262652174,,0.047776473656755344,0.9761450182576943,0.86734809601105,0.9489675772953337,0.999054248416571,,6
0.9024264263906595,,0.04711245870283429,0.976458550686837,0.8664886975602867,0.9411627123329439,0.9989632105109132,,6
0.9073332544350331,,0.04463788906277169,0.9776864893062077,0.8724729581680443,0.933410079383557,0.9878503255231881,,6
0.9129768945458494,,0.041314553990610334,0.9793507650843333,0.8786876746724327,0.9064286222173841,0.9987919605843814,,6
0.9002157960255942,,0.04754825247782994,0.9762519561815336,0.8672772452770351,0.9516694321812813,0.9792476948302469,,6
0.9127574050973963,,0.04109176664927839,0.9794632455225177,0.8822404740715569,0.9119216325342914,0.9988960069891847,,6
0.9008838756467089,,0.04695813771517997,0.9765461441488437,0.8668781085074739,0.9462488482972956,0.9989675474190418,,6
0.9047344637953204,,0.04512476091114589,0.9774437054425317,0.8698805996990349,0.9403776227409744,0.9850847117694808,,6
0.9035574002819297,,0.046053947139627884,0.9769943270735524,0.8664099524958517,0.9374883737087082,0.9989025126233513,,6
0.9058992917284553,,0.04532472613458529,0.9773574161015475,0.8699950837230889,0.9338330122019017,0.9989632093924062,,6
0.9044614626472379,,0.04552686489306207,0.9772546078942792,0.8691744241239646,0.9377854861644236,0.9862846047107083,,6
0.9033231932957967,,0.045624673969744386,0.977197443922796,0.8713181695451511,0.9455316427090719,0.9831521797180174,,6
0.9076809988751823,,0.04357177012693445,0.9782354155798992,0.877144580652381,0.9354082239664058,0.9870403773013456,,6
0.9135000744548846,,0.040883107285689446,0.9795677925578161,0.8810987327846536,0.9060605414785847,0.9929805400424534,,6
0.9086701264722848,,0.04336963136845766,0.9783225743348982,0.8706434407000682,0.91681275521628,0.9912302019119263,,6
0.9082696296903822,,0.044444444444444446,0.9777973395931142,0.8725705985892401,0.9281567972192936,0.988669528257111,,6
0.9105256347420775,,0.042361111111111106,0.978824660928534,0.8714993019915067,0.9169227901965831,0.991305490602093,,6
0.9110160772323608,,0.0411048078595027,0.979459767866458,0.8783821359105368,0.923459475408426,0.9987139356848633,,6
0.9138795495351156,,0.04129825247782994,0.9793639149713094,0.876527968798715,0.8808584443922579,0.9988960093769026,,6
0.9105576454021312,,0.04258172491740567,0.9787215266910103,0.8744145823015067,0.9188380322263607,0.9909398567199708,,6
0.9109526579986383,,0.042801251956181535,0.9786119805251261,0.8762174636488597,0.8980466634931143,0.998872164502556,,6
0.9039249652014839,,0.045984394018431574,0.9770169318379411,0.8652035100383274,0.9431493579290017,0.9986770843576501,,6
0.9063811501797336,,0.0451660580768562,0.977436098069901,0.8717330357221722,0.9370121414021919,0.9990022196734394,,6
0.9076673788400343,,0.044124934793948876,0.9779701356285863,0.8730477717328696,0.9398453604718272,0.985625656467014,,6
0.9019440123993675,,0.047021170231264134,0.9765150625978091,0.8675689894310269,0.9445894993286423,0.9990781162991937,,6
0.9109917718228,,0.04217418709789601,0.9789189923491567,0.8768170675760331,0.9105620322873762,0.9921232820110557,,6
0.9044797629391705,,0.04587897756911841,0.9770776821422362,0.8659456463423975,0.9284461054310231,0.9879510804070366,,6
0.9079474961881285,,0.043580464267083986,0.9782234611371935,0.8726579565412602,0.9301601948415849,0.9884657356262205,,6
0.903739669901059,,0.04606807511737089,0.9769894366197184,0.8741479896571065,0.947908471812973,0.9988981747380008,,6
0.9058341512421031,,0.04399669622674317,0.978017953399409,0.8724397818886117,0.940503710587796,0.9859358199531649,,6
0.9069728696611192,,0.04506172839506173,0.977489132324813,0.8714215372523765,0.9326186036289038,0.9877388641569349,,6
0.9093656254615313,,0.04261758824552252,0.978705116501478,0.8758818621641523,0.9158121851560809,0.991144164758847,,6
0.9119255768128384,,0.04141127629977395,0.9793080551208485,0.8732114840213334,0.9153935302953543,0.999047762837822,,6
0.9086037996174375,,0.044429229699182754,0.9777912536950095,0.8750531278448568,0.9324783494167931,0.9877688717335831,,6
0.9061607824090084,,0.04501825769431403,0.9775173882802991,0.8689363835203173,0.9400564891520915,0.9859358199531649,,6
0.9086803866256904,,0.04353264649626151,0.9782501956181533,0.873581379555328,0.92130257368464,0.9986987615608875,,6
0.907985307745286,,0.043373978438532426,0.9783251825769431,0.8741543036945538,0.9326710895020149,0.987826746095257,,6
0.9097739422103504,,0.04370218222917754,0.9781647756911841,0.8720293066635065,0.9233813618660698,0.989921102227105,,6
0.9084827505700384,,0.04369674839158407,0.97816162406538,0.8731158767133251,0.9186553040324292,0.9987160961221764,,6
0.9007920876891525,,0.04711571900539037,0.9764699617457832,0.8635784365428747,0.9489048119294256,0.9986814175170146,,6
0.9145637451077685,,0.040408189880020866,0.9798069900886803,0.8815171693688093,0.9133589206714556,0.9925087404251098,,6
0.9023151441503454,,0.04714832203095114,0.9764573552425664,0.8649277736506472,0.9431574027253479,0.9989068353747146,,6
0.9000383493776675,,0.04807859502695184,0.9759852634324466,0.8684252214531322,0.9528261457331435,0.9784427997188803,,6
0.9061071401407689,,0.046200660754651374,0.97693314206225,0.870999014380404,0.9379196359649181,0.9854952034867841,,6
0.8989079180635052,,0.04870022604764389,0.9756746652756042,0.859889099700713,0.9501200232793608,0.9796344548072344,,6
0.9045302008781905,,0.04528777603894975,0.9773665449487046,0.8722267425270477,0.9402257164740702,0.9989480286562884,,6
0.9097732552304679,,0.04337723874108851,0.9783398539384456,0.8730575894783802,0.9186791474506875,0.9988309792436201,,6
0.9070255291385415,,0.044855242566510176,0.9776012867327422,0.8708049180480822,0.9356603519594291,0.9990174071205987,,6
0.9069528270344676,,0.044018431577117025,0.9780162145713789,0.873226940048568,0.9471395471698352,0.9830241923862033,,6
0.8964655070881785,,0.049315336463223794,0.9753675447748217,0.8590584367867303,0.9511614391012497,0.9989978888405694,,6
0.9048078433519529,,0.04403908015997218,0.9779943705442532,0.871186159863302,0.9401660399715804,0.9987356093818758,,6
0.9065757088508135,,0.044582463919318374,0.9777313728047295,0.8721867904036752,0.9295844379000076,0.9986987437142267,,6
0.9125957863113027,,0.04093418535906799,0.979538775865067,0.8765656959343195,0.9157744951186897,0.9990499309115939,,6
0.9135709607371577,,0.04096787515214745,0.9795251912710833,0.8824249336266051,0.9025101586125128,0.9932219129868494,,6
0.9122943285671281,,0.041480829420970255,0.9792767562163103,0.8757476690019473,0.9248551145885101,0.9902949524773492,,6
0.9096019121735183,,0.04336745783342027,0.9783388758476788,0.8727692156544785,0.9279327191219777,0.9891094361199273,,6
0.9129804169619525,,0.04126564945226917,0.9793756520605111,0.8791647173849064,0.9096102703613449,0.9988808304774908,,6
0.9098862359953517,,0.04304360111284994,0.9784851547556945,0.874642044822759,0.9157973476270144,0.9907398910734388,,6
0.9057208108431026,,0.046338680229525295,0.9768395713788905,0.8708215900568298,0.9409002777775171,0.9847149903191461,,6
0.9055686525085828,,0.04437380455572944,0.9778374413145541,0.8727961259321894,0.9359528455394432,0.9868326419406468,,6
0.9019616991961444,,0.047207007476960536,0.9764186663189011,0.8678439760125813,0.9476200058036082,0.9991648402060991,,6
0.9059122931091875,,0.044405320813771514,0.9778079899147973,0.8694391694031182,0.930865362869979,0.98814190007198,,6
0.9112663961645998,,0.04187858633281168,0.9790750521648409,0.8753813723271983,0.9176163739736836,0.9914130558814531,,6
0.9045508614528328,,0.04424882629107981,0.9778912363067293,0.8704016314925863,0.9460044240335042,0.9839845106336806,,6
0.9062550686871563,,0.04462484785254739,0.9777162667362198,0.8727768362704479,0.9387615948071075,0.998774623223293,,6
0.9026662613150515,,0.04608002956007651,0.9769856329334028,0.8696399216226299,0.9472541222696094,0.9820754821800892,,6
0.901614481504464,,0.04795796383237698,0.976026451921405,0.8653199199363776,0.9407580596363835,0.9987442695641223,,6
0.9020900864330339,,0.04660385150408625,0.9767132889932186,0.8645763066742889,0.9448410935004734,0.98343807930652,,6
0.9028787764443291,,0.0468244653103808,0.9766110241697095,0.8682541300919399,0.9483981322087106,0.9988960011023063,,6
0.9053896618878399,,0.04518996696226744,0.9774234915666842,0.8692771295946339,0.9386311208186572,0.9989393605856248,,6
0.9068124388494608,,0.044078203790645115,0.9779845896365849,0.8695360402807442,0.9312810879480434,0.9882276738696627,,6
0.9051886362075807,,0.04482046600591202,0.9776097635193879,0.8677704269606302,0.9383548861804345,0.9862311019921008,,6
0.9094833933418178,,0.043049034950443404,0.9784909146235439,0.8764410536290556,0.9217007115317513,0.9985990729532124,,6
0.9085931358619972,,0.04365545122587376,0.9781866197183099,0.8699766008844482,0.9212703495849494,0.9902068484859703,,6
0.899214703811834,,0.04894909580942444,0.9755465353851505,0.8630907707015414,0.9490575314989395,0.9797492377763914,,6
0.9095293031857337,,0.042105720744218395,0.9789534428794993,0.8759834590329141,0.911221093673874,0.9920328611114879,,6
0.9113128365175223,,0.04236545818118588,0.9788305294731353,0.8732149425195039,0.9084350947283817,0.9989762190453799,,6
0.9066998973116461,,0.04463028169014084,0.9776981177186577,0.8668570027285218,0.9241524714011784,0.9988266389940992,,6
0.9092563801117887,,0.04278169014084507,0.9786154581811859,0.865524666095214,0.9095205465125241,0.9930839783562555,,6
0.9080504901509227,,0.043761954442705614,0.9781316292818639,0.8722347452828971,0.9348576826090561,0.9989588758680557,,6
0.897763617638011,,0.04970222569987828,0.9751899669622675,0.860819053218505,0.9528562722646771,0.9781817258575816,,6
0.9005215567836055,,0.04757650843331594,0.9762332637802121,0.8657351520986348,0.942909457157465,0.998833140571029,,6
0.9113945003839188,,0.04194705268648931,0.9790334289688748,0.8747730489264439,0.9017604442202659,0.9933124430715303,,6
0.9056529825516689,,0.04520735524256651,0.9774169709615719,0.8748507346247825,0.9456819563117697,0.9990542609980078,,6
0.9120466069916149,,0.041293905407755176,0.9793665232133542,0.8749750525233558,0.9135461295548525,0.9988916727018945,,6
0.9163502856195709,,0.03927686489306208,0.9803702616936186,0.8869603883405953,0.9029761268699953,0.9987832918543875,,6
0.9020593326286035,,0.04679838288993218,0.976624934793949,0.8678203670653462,0.948419648654716,0.9809765723923107,,6
0.9137469066878896,,0.04084507042253521,0.9795874630499044,0.8782582923566135,0.9065632130925032,0.9932542442062755,,6
0.9073056244296792,,0.045385585115632066,0.9773202486524084,0.8705276582505995,0.9384994629480435,0.9854267761442397,,6
0.9104777584476235,,0.04219918275082595,0.9789134498348113,0.876829550313338,0.9192948192689434,0.9988981771210093,,6
0.8983641064373064,,0.04926751869240132,0.9753997130933751,0.8642900267964645,0.9518017907281064,0.9989436974160464,,6
0.9102394943873088,,0.04244370544253173,0.9787935793774996,0.8786071693530002,0.9277723753131317,0.9986814203332972,,6
0.9074453226183669,,0.043911928360285166,0.9780696835332986,0.8774633579339943,0.9372305863999791,0.9862353821012708,,6
0.9121277599428906,,0.041377586506694486,0.9793166405842463,0.8805369601834712,0.9199161160147573,0.9909635112644712,,6
0.9024013156278633,,0.04622022256998783,0.9769116240653799,0.8695397031686891,0.9535063285028956,0.9988526493143153,,6
0.906188922997463,,0.043882585637280466,0.9780689227960355,0.8743223540832281,0.9364834557229139,0.9867148735352504,,6
0.9086670531567234,,0.0431066336289341,0.9784614632237872,0.8706365943239995,0.9257229420393779,0.9988201324486438,,6
0.9001365764217613,,0.047436315423404624,0.9762887976004175,0.863885591997564,0.9484817119140269,0.9988851671171778,,6
0.9091187347223729,,0.04452486524082769,0.9777506085898103,0.8742389501756906,0.926147499122094,0.9989523722542657,,6
0.9136104474456223,,0.04089506172839506,0.9795600765084332,0.8793957682043485,0.9141176842619139,0.9918628062142267,,6
0.9075701480394528,,0.04452595200834637,0.9777474569640063,0.8722501462650933,0.9323234324738577,0.9875481232913923,,6
0.9001631234675279,,0.04771452790818988,0.9761649061032864,0.8629484839862336,0.9506614245794521,0.9987161002547651,,6
0.9104562198968582,,0.04270344287949921,0.9786643627195272,0.8734655709464169,0.9207596982635883,0.9988721608503366,,6
0.901062293568364,,0.04732003129890454,0.9763647626499738,0.8670356248091672,0.9507567783974226,0.9801425798416139,,6
0.9096855340722168,,0.04262302208311598,0.9786982698661103,0.8717634725413224,0.9109871356540268,0.9925841270258398,,6
0.9111086382924776,,0.042415449487045724,0.9788027082246566,0.8734871678299692,0.9044257173592233,0.9986207441541883,,6
0.9094021506132903,,0.04295231264127978,0.9785327551730134,0.8738510759418544,0.9326083800606675,0.9990347524077805,,6
0.9100116557768834,,0.04257194400973744,0.9787240262563032,0.8744885556691739,0.9269414016978839,0.9890429007659725,,6
0.910235210192645,,0.042226351938793254,0.9789039949573988,0.8736503774575897,0.9128286149524057,0.9989805472550568,,6
0.9065149357666201,,0.04405755520778995,0.9779849156668405,0.8691664635590767,0.9343811166401262,0.9878567563751597,,6
0.8983791259812721,,0.048565466875326035,0.9757435663362893,0.8624171256231667,0.9444394411329735,0.9988894978487933,,6
0.9109715380915889,,0.04285341679707877,0.9785837245696399,0.8746122952207686,0.9201866604163643,0.9988851707270117,,6
0.8995924728958695,,0.048717614327942964,0.9756703182055293,0.867237694360084,0.9526540881253109,0.9991973692434805,,6
0.9068482391804825,,0.044379238393322896,0.9778401582333508,0.8704951539935171,0.9350804648566148,0.9989762146372854,,6
0.9026694575038957,,0.046644061902277864,0.9766934011476265,0.8672765454992942,0.9429127594623629,0.9836493579464194,,6
0.910147517750587,,0.041942705616414534,0.9790403842809946,0.8764446473101308,0.914212323959049,0.9918563490125869,,6
0.9049849726665168,,0.04606046774474004,0.9769908494174925,0.8741022294590309,0.9405263645810422,0.9989783814771676,,6
0.9057897987130249,,0.04525843331594505,0.9773912145713788,0.8727196131670234,0.9367045539120841,0.9861947218247402,,6
0.9084131602251971,,0.042553468961919666,0.9787389149713094,0.8709529953686815,0.9186201609428029,0.9913270027160643,,6
0.9101717934290569,,0.042905581637976004,0.9785606850982439,0.8776617443802213,0.919998234198284,0.9905206207487318,,6
0.9118564586969068,,0.04140258215962441,0.9793076204138409,0.87860051763867,0.9089497487210896,0.9923321429805991,,6
0.9105236246697697,,0.042625195618153366,0.9787071813597634,0.8767501180743097,0.9225824265320086,0.9903938102816359,,6
