lbpene,lbpent,dissim,homogen,ener,corre,gabor_ene,gabor_ent,cat
0.84315683517927,0.5292935833327773,0.0605405581637976,0.969807968179447,0.8292134555560358,0.9925360954773357,0.9300823888872876,,5
0.8500177969025977,0.5080908589285621,0.056840114762649975,0.9716477569118416,0.8353672780133743,0.9924843633942436,0.9345477680700796,,5
0.7808578331582341,0.6873534366868608,0.18793035993740217,0.9195189199832253,0.7747890496251999,0.9798681818269017,0.8591339304135169,,5
0.8318853363296131,0.5518744715953953,0.05740740740740741,0.9713143366371066,0.8232644042019865,0.9943245823780945,0.91363498409648,,5
0.8275642624372317,,0.06444748739349679,0.9678342896887497,0.8166477865039118,0.9934587283369702,0.916748135722125,,5
0.7880794888202055,0.7026421525777056,0.1641268909754825,0.9276478195607925,0.7864071181726323,0.9812645870734682,0.8774689667242546,,5
0.7776568508171741,0.7198090907319499,0.18412123978438533,0.9201603365655079,0.7768898619294137,0.9806096874972948,0.8615227340345029,,5
0.8433808096002648,0.5193031369445388,0.05556968353329855,0.9722529777430012,0.8312441568065244,0.9934131984243976,0.9266208966879197,,5
0.8385828423111525,0.5430389498291304,0.06032863849765258,0.9699021909233178,0.8252058065731686,0.9932568839098013,0.9241136763113517,,5
0.8393091879055823,,0.0598982785602504,0.9701621457137889,0.8295137778463756,0.9931065816242121,0.9241650502051837,,5
0.7868913946952348,0.6891596790136575,0.1741403668927143,0.9243174013215093,0.7847587622315874,0.9806517988370237,0.8678737469166885,,5
0.7781769203468606,0.7131698595305928,0.1828921057207442,0.9207824726134585,0.7770061671424775,0.9806394117161942,0.8611016863104737,,5
0.8357655932485322,0.545843102761914,0.057837767344809596,0.971106329334029,0.8232032426733434,0.9938792406503897,0.9194053416004887,,5
0.7711539058732396,0.7359474417851753,0.19219809598330723,0.9168134378164412,0.769697727499766,0.9806844262284508,0.8540721219663266,,5
0.7904470858774068,0.6794089046789193,0.1705822900365154,0.9256872014585699,0.7848253953174774,0.9802215046399687,0.8746613037698063,,5
0.8435564927419025,0.5372931613748224,0.06312163102069204,0.9685980699008867,0.8296904158449594,0.9917854517218041,0.9314107415964574,,5
0.8428242088270776,,0.05887019648756738,0.9706216310206921,0.825453634123797,0.9929466791818852,0.9284576179998892,,5
0.7907572472748932,0.6903619789947006,0.1668362023995827,0.927064704859513,0.7922927835128177,0.9808578381307455,0.874864241037251,,5
0.8532081911958294,0.5043518034479353,0.05822248304642671,0.9709620066075465,0.8387326986190983,0.9916881154039636,0.9390082603760707,,5
0.8465884365435,0.5245562072886174,0.06132737784733089,0.9694971526691011,0.8312307747800247,0.9920261009620921,0.9322842993489018,,5
0.8353262753757431,0.539921254700825,0.056009824378368975,0.9719974786993566,0.8238504428379603,0.99420676267847,0.9174421802544299,,5
0.7904710719402926,0.6611384788824847,0.17502173535037382,0.9246400753833093,0.7836026799416579,0.979983184465647,0.868520359406648,,5
0.7924802307223097,0.6883736303125985,0.16022756911841418,0.9291269996522344,0.7947285889199035,0.9812130798807224,0.8805870544716164,,5
0.863339448549718,0.46788080761390083,0.05434380977221353,0.9729835028690662,0.8467953702746045,0.9906638386758723,0.9468594590104658,,5
0.7887964529178761,0.696028543777907,0.16593744566162405,0.9270436663189011,0.7870092176352732,0.9811568392830873,0.8749997079943433,,5
0.8372373492323323,,0.06007542166579725,0.9700244522691706,0.8288022988937815,0.9934477529961081,0.9222169983404654,,5
